name	tutorial1	tutorial2
chr6_7725687_7726215	2	1
chr6_8063739_8064820	6	2
chr6_8102043_8102732	10	3
chr6_8318331_8318877	2	2
chr6_8376446_8377128	2	2
chr6_8443568_8444563	2	2
chr6_8670522_8671159	2	2
chr6_9031087_9031721	2	2
chr6_9272675_9273536	2	2
chr6_9580430_9581134	1	2
chr6_10081897_10082986	3	2
chr6_10087726_10088261	4	2
chr6_10161038_10161634	1	2
chr6_10403607_10404614	8	4
chr6_10523706_10524241	2	2
chr6_10528011_10529012	2	2
chr6_10747329_10747897	8	2
chr6_10838062_10838738	12	1
chr6_11093913_11094447	3	2
chr6_11206977_11207522	6	2
chr6_11232382_11233009	4	2
chr6_11374244_11374807	6	2
chr6_11537253_11538293	3	2
chr6_11732036_11732628	9	2
chr6_11770588_11771144	15	4
chr6_11966995_11967914	2	2
chr6_12012979_12013501	2	2
chr6_12068879_12069614	2	2
chr6_12129168_12130155	2	2
chr6_12238175_12238682	15	4
chr6_12241420_12242021	4	2
chr6_12363437_12364064	6	2
chr6_12608191_12608698	4	2
chr6_12893514_12894050	2	2
chr6_12903215_12903786	2	2
chr6_13273589_13274339	6	2
chr6_13302782_13303413	8	4
chr6_13363814_13364432	2	2
chr6_13407583_13408206	4	2
chr6_13454319_13454977	4	2
chr6_13465614_13466236	1	4
chr6_13486594_13487230	1	2
chr6_13514647_13515583	2	2
chr6_13526604_13527177	3	2
chr6_13574305_13575522	5	3
chr6_13614767_13615472	6	2
chr6_13710885_13712109	6	1
chr6_13766185_13766763	1	2
chr6_13813986_13814874	4	6
chr6_13831446_13832125	4	2
chr6_13838559_13839106	6	2
chr6_13841303_13842078	5	2
chr6_14099800_14100662	2	2
chr6_14121864_14122459	5	3
chr6_14125978_14126686	2	2
chr6_14133120_14133644	2	2
chr6_14135794_14136335	2	2
chr6_14144493_14145460	2	2
chr6_14210897_14211450	2	4
chr6_14571675_14572556	2	2
chr6_14596382_14596937	2	2
chr6_14732704_14733356	6	2
chr6_14738049_14738749	2	2
chr6_14857427_14857941	2	2
chr6_14921042_14922600	2	2
chr6_15021666_15022167	2	2
chr6_15062357_15062949	1	2
chr6_15106808_15107679	2	2
chr6_15245116_15246019	3	2
chr6_15248199_15248979	4	4
chr6_15426672_15427369	2	2
chr6_15473833_15474723	2	2
chr6_15621512_15622170	2	2
chr6_15795172_15796083	2	2
chr6_15817331_15818095	2	2
chr6_15881019_15881793	2	2
chr6_16092060_16092576	2	2
chr6_16128437_16129226	4	2
chr6_16206546_16207208	2	2
chr6_16374711_16375326	4	2
chr6_16585763_16586550	2	2
chr6_16590895_16591795	2	1
chr6_16599091_16600067	2	2
chr6_16636169_16636714	4	2
chr6_16712190_16713218	4	2
chr6_16723899_16724463	2	2
chr6_16764345_16764997	2	2
chr6_16832030_16832532	2	2
chr6_17155791_17156497	2	1
chr6_17556669_17557666	2	2
chr6_17705811_17706388	4	1
chr6_17886828_17887388	6	2
chr6_17907305_17908230	3	3
chr6_17932186_17932995	3	2
chr6_17987185_17987902	2	2
chr6_17993414_17993915	7	4
chr6_18152888_18153489	13	1
chr6_18155002_18155622	15	4
chr6_18264031_18264783	7	2
chr6_18327538_18328056	2	3
chr6_18387084_18387596	4	2
chr6_18391911_18392896	1	2
chr6_18401045_18401609	6	2
chr6_18477474_18478570	2	2
chr6_18553011_18554001	2	2
chr6_18683828_18684407	2	2
chr6_18872830_18873437	2	2
chr6_19071470_19072295	2	2
chr6_19371086_19371937	2	2
chr6_19845441_19846292	4	2
chr6_20148285_20148929	2	1
chr6_20319699_20320330	6	2
chr6_20401384_20401927	21	4
chr6_20403233_20403733	9	6
chr6_20533898_20534642	4	2
chr6_20541350_20541854	3	2
chr6_21019999_21020777	2	2
chr6_21270525_21271892	1	2
chr6_21354792_21355450	2	2
chr6_21593370_21594020	4	2
chr6_21594293_21594798	2	2
chr6_22062611_22063350	2	2
chr6_22102398_22103090	2	2
chr6_22375914_22376564	2	2
chr6_22929122_22929644	2	2
chr6_24228632_24229150	12	3
chr6_24229632_24230265	8	4
chr6_24283108_24284086	4	2
chr6_24359692_24360548	3	2
chr6_24393749_24394742	1	2
chr6_24394767_24395320	13	2
chr6_24402269_24403707	5	3
chr6_24574662_24575587	6	2
chr6_24650725_24651378	2	2
chr6_24664867_24665661	1	2
chr6_24666801_24667360	10	2
chr6_24749214_24749840	2	2
chr6_24775161_24775829	10	2
chr6_25053544_25054201	2	2
chr6_25104657_25105407	2	2
chr6_25112176_25112987	2	2
chr6_25402404_25403070	2	2
chr6_25405358_25405888	2	2
chr6_25447541_25448134	22	2
chr6_25458402_25458994	2	2
chr6_25720388_25720889	4	2
chr6_25962301_25963058	6	4
chr6_25991545_25992869	3	2
chr6_25998282_25998983	2	2
chr6_26013110_26014192	2	1
chr6_26020108_26020661	6	2
chr6_26032010_26032894	4	2
chr6_26033449_26033990	5	4
chr6_26045018_26045546	4	1
chr6_26055298_26056304	2	2
chr6_26122877_26123422	4	2
chr6_26123687_26124363	2	2
chr6_26157768_26158319	8	4
chr6_26171748_26172693	4	2
chr6_26204269_26204780	4	2
chr6_26272547_26273185	13	2
chr6_26286296_26286850	3	2
chr6_26330012_26330513	2	2
chr6_26364958_26365853	2	4
chr6_26379142_26379670	4	2
chr6_26389150_26389752	2	2
chr6_26454532_26455066	2	4
chr6_26457654_26458558	2	2
chr6_26478788_26479349	3	2
chr6_26521491_26522064	2	3
chr6_26596615_26597177	4	2
chr6_26913308_26914277	2	2
chr6_27052514_27053228	2	1
chr6_27145358_27146320	5	1
chr6_27177656_27178276	2	2
chr6_27478556_27479378	6	2
chr6_27479558_27480203	2	3
chr6_27687406_27688521	8	2
chr6_27752943_27753735	6	2
chr6_27807620_27808319	8	4
chr6_27823581_27824348	2	2
chr6_27838215_27838793	5	4
chr6_27872111_27872710	2	2
chr6_27892904_27893484	2	1
chr6_28141500_28142084	3	1
chr6_28218460_28218966	4	2
chr6_28335422_28335928	17	2
chr6_28336025_28336847	2	2
chr6_28362725_28363697	2	1
chr6_33018769_33019272	2	2
chr6_33633325_33634081	6	2
chr6_33740074_33740582	2	2
chr6_33788969_33789477	3	2
chr6_33806856_33807808	1	2
chr6_33839966_33840560	2	2
chr6_34182697_34183204	12	4
chr6_34190037_34190661	2	2
chr6_34271692_34272461	2	2
chr6_34315626_34316179	2	2
chr6_34735289_34736120	2	2
chr6_34791324_34792186	2	2
chr6_34792585_34793287	4	2
chr6_34982854_34983657	1	2
chr6_35137914_35138432	2	2
chr6_35302838_35303361	2	2
chr6_35368378_35368939	6	1
chr6_35370061_35370639	12	4
chr6_35687988_35689476	6	3
chr6_36029444_36029971	2	2
chr6_36117980_36119103	2	4
chr6_36127488_36128522	2	2
chr6_36290592_36291211	2	4
chr6_36516416_36517125	3	2
chr6_36556252_36557011	4	2
chr6_36642975_36643491	2	2
chr6_36650724_36651226	2	4
chr6_36667018_36667558	8	2
chr6_36678183_36679020	5	2
chr6_36680146_36680788	18	6
chr6_36682764_36683434	1	2
chr6_36734827_36735460	2	2
chr6_36766080_36766657	4	2
chr6_36984755_36985298	4	2
chr6_37006265_37006827	2	2
chr6_37011980_37012493	2	2
chr6_37077320_37078194	2	1
chr6_37083545_37084082	11	2
chr6_37102378_37103080	2	2
chr6_37257462_37258273	4	6
chr6_37301767_37302483	2	2
chr6_37353715_37354330	6	2
chr6_37499622_37500164	2	2
chr6_37679163_37679945	2	2
chr6_37691902_37693205	2	2
chr6_37713265_37713907	2	2
chr6_37738620_37739408	1	2
chr6_37818615_37819652	8	4
chr6_38018247_38019144	2	2
chr6_38266586_38267266	2	2
chr6_39053277_39053988	2	2
chr6_39114582_39115491	2	2
chr6_39229081_39229858	3	2
chr6_39342510_39343453	2	2
chr6_39523770_39524380	2	2
chr6_39779697_39780237	2	2
chr6_40379626_40380146	2	2
chr6_40508868_40509612	2	2
chr6_40928292_40929162	2	2
chr6_41073560_41074088	4	2
chr6_41157219_41157832	11	2
chr6_41162882_41163525	2	6
chr6_41182522_41183138	12	2
chr6_41271789_41272341	5	6
chr6_41273387_41273947	2	2
chr6_41477886_41478449	2	2
chr6_41538537_41539089	5	1
chr6_41542596_41543192	2	2
chr6_41545705_41547257	2	2
chr6_41723432_41724016	4	2
chr6_41734912_41735499	5	1
chr6_41779815_41780747	3	1
chr6_41786336_41786894	2	2
chr6_41895066_41895671	6	2
chr6_41920885_41921420	5	2
chr6_41941619_41942149	11	2
chr6_41966970_41967685	2	2
chr6_42010699_42011449	6	2
chr6_42028118_42028813	2	1
chr6_42139990_42140623	6	2
chr6_42217717_42218243	2	4
chr6_42332822_42333764	2	2
chr6_42411246_42411852	2	2
chr6_42745850_42746383	2	2
chr6_42746726_42747257	6	2
chr6_42879346_42879894	7	2
chr6_42984183_42984729	22	3
chr6_42986593_42987480	2	2
chr6_43013840_43014354	19	2
chr6_43059240_43059886	12	4
chr6_43171010_43171720	7	2
chr6_43181903_43182416	2	2
chr6_43216114_43216724	2	2
chr6_43383509_43384317	4	2
chr6_43427338_43428133	2	2
chr6_43575393_43576345	2	4
chr6_43626828_43627346	4	2
chr6_43629751_43630490	10	2
chr6_43808494_43809027	2	2
chr6_43927205_43928187	2	1
chr6_43977070_43977939	6	2
chr6_44052358_44053191	4	4
chr6_44058403_44059210	12	2
chr6_44237350_44237963	2	2
chr6_44246173_44247103	2	2
chr6_44262635_44263194	2	2
chr6_44284067_44284573	2	3
chr6_44349465_44350108	2	2
chr6_44387147_44388182	5	4
chr6_44569773_44570539	2	2
chr6_44733834_44734361	2	2
chr6_44802074_44802769	2	2
chr6_45027103_45027641	2	2
chr6_45031530_45032113	6	2
chr6_45272744_45273461	2	2
chr6_45445575_45446249	6	2
chr6_45514397_45514921	2	2
chr6_45681803_45682402	10	2
chr6_45719498_45720026	2	2
chr6_46118615_46119290	2	2
chr6_46129615_46130287	6	2
chr6_46356471_46356981	4	4
chr6_46376539_46377197	4	2
chr6_46419475_46419976	2	2
chr6_46491220_46492110	2	2
chr6_46509898_46510523	1	2
chr6_46652625_46653337	3	2
chr6_46730900_46731517	4	2
chr6_46735135_46735770	4	2
chr6_46773429_46773980	4	2
chr6_46857465_46857976	2	2
chr6_47092642_47093485	1	2
chr6_47161079_47161641	2	4
chr6_47165812_47166449	2	2
chr6_47242353_47243080	8	2
chr6_47245618_47246149	2	1
chr6_47309142_47310341	9	2
chr6_47375240_47376278	2	2
chr6_47378998_47379774	2	2
chr6_47477435_47478559	3	2
chr6_47500141_47501194	3	2
chr6_47647043_47647990	2	2
chr6_47653932_47654671	2	2
chr6_48094219_48094728	2	2
chr6_48353284_48353784	1	2
chr6_48879247_48879908	2	2
chr6_48958660_48959254	2	2
chr6_49056051_49056764	1	2
chr6_49302207_49303142	2	1
chr6_49429796_49430729	2	2
chr6_49463139_49464104	2	2
chr6_49544156_49544921	2	2
chr6_49756200_49756907	1	2
chr6_50087777_50088414	2	2
chr6_50206685_50207394	2	2
chr6_50322614_50323181	1	2
chr6_50725143_50726089	2	2
chr6_51084448_51085014	6	2
chr6_51265381_51265961	4	2
chr6_51301935_51302493	6	2
chr6_51372316_51372899	2	2
chr6_51510223_51511005	2	2
chr6_51717446_51718110	2	2
chr6_51810966_51811662	2	2
chr6_52135944_52136727	2	2
chr6_52160459_52161054	2	2
chr6_52284567_52285195	22	6
chr6_52304768_52305399	6	2
chr6_52352215_52352805	9	2
chr6_52491367_52492279	2	2
chr6_52500926_52501515	2	2
chr6_52595033_52595650	10	2
chr6_52684901_52685514	4	4
chr6_52725008_52725670	2	2
chr6_52882285_52882795	2	2
chr6_52945776_52946397	2	1
chr6_53120860_53121597	2	2
chr6_53273225_53273878	2	2
chr6_53306750_53307364	3	2
chr6_53348698_53349355	4	4
chr6_53359069_53359656	8	2
chr6_53432572_53433180	6	2
chr6_53436773_53438093	3	2
chr6_53544453_53545189	14	3
chr6_53583376_53583943	2	2
chr6_53623346_53624023	6	2
chr6_53647315_53647861	2	2
chr6_53651688_53652600	1	1
chr6_53691735_53692565	2	2
chr6_53985207_53985712	2	2
chr6_54205956_54206926	2	2
chr6_54287960_54288887	2	2
chr6_54425118_54425835	2	2
chr6_54589763_54590483	2	2
chr6_55034651_55035176	2	2
chr6_55064694_55065405	1	2
chr6_55116597_55117453	2	2
chr6_55175497_55176161	2	2
chr6_55299577_55300288	6	2
chr6_55573971_55574764	2	2
chr6_56101020_56101573	8	4
chr6_56359153_56359819	2	2
chr6_56370490_56370994	2	2
chr6_56371885_56372860	2	2
chr6_56479301_56480032	2	2
chr6_56514433_56515286	2	2
chr6_56542543_56543186	17	2
chr6_56671580_56672101	6	2
chr6_56756151_56756672	4	2
chr6_56799675_56800497	2	2
chr6_56857999_56858542	1	2
chr6_56926705_56927386	1	2
chr6_56949142_56949699	2	2
chr6_56954424_56954959	3	1
chr6_56954969_56955567	7	1
chr6_57045859_57046911	14	2
chr6_57172040_57172766	10	2
chr6_57245792_57246397	2	2
chr6_57317354_57318096	4	2
chr6_58245614_58246269	2	2
chr6_61198553_61199364	2	2
chr6_61270710_61271692	2	2
chr6_61854707_61855411	2	2
chr6_61979763_61980649	2	2
chr6_62367504_62368028	2	2
chr6_62625630_62626222	4	2
chr6_62632020_62632865	2	2
chr6_62834145_62834908	2	2
chr6_62889302_62889929	2	2
chr6_62978820_62979781	1	2
chr6_63291808_63292737	2	2
chr6_63349198_63349791	4	4
chr6_63574191_63574768	2	2
chr6_63635509_63636714	2	2
chr6_63806210_63806771	6	4
chr6_64245123_64245644	1	1
chr6_64276224_64276804	2	2
chr6_65151440_65152221	2	2
chr6_65656045_65656799	2	2
chr6_66038170_66038749	2	2
chr6_66234855_66235556	2	1
chr6_66354317_66355130	2	2
chr6_66393531_66394322	2	2
chr6_66420551_66421317	1	2
chr6_66512714_66513673	2	2
chr6_67050007_67050768	2	2
chr6_67212041_67212867	2	2
chr6_67356801_67357545	2	2
chr6_68119580_68120696	2	1
chr6_68123575_68124969	2	2
chr6_68480429_68481024	2	2
chr6_68572450_68572965	2	2
chr6_68617725_68618400	2	2
chr6_68634571_68635161	2	2
chr6_69026196_69027012	1	2
chr6_69687529_69688064	2	2
chr6_69721457_69722313	1	2
chr6_69758621_69759140	2	2
chr6_69789578_69790419	2	2
chr6_69796836_69797342	13	5
chr6_69813479_69814040	10	2
chr6_70165315_70165897	2	2
chr6_70412715_70413731	15	4
chr6_70566647_70567317	8	4
chr6_70667528_70668414	5	1
chr6_70687584_70688414	2	2
chr6_70717173_70717959	2	2
chr6_71038150_71038675	1	2
chr6_71083136_71083940	2	2
chr6_71227064_71228206	1	4
chr6_71248188_71248754	14	6
chr6_71287782_71288825	12	2
chr6_71289050_71289611	5	2
chr6_71294148_71294737	2	2
chr6_71476864_71477577	1	2
chr6_71954553_71955348	2	2
chr6_71979475_71981246	2	2
chr6_72081753_72082324	2	2
chr6_72190225_72190811	2	2
chr6_72359903_72360459	2	2
chr6_72552364_72553112	3	2
chr6_72621730_72622436	2	2
chr6_72624383_72624981	5	2
chr6_72945398_72946360	2	2
chr6_72984866_72985422	2	2
chr6_73451196_73452392	3	2
chr6_73461462_73461997	4	4
chr6_73510662_73511595	2	2
chr6_73520956_73521531	10	2
chr6_73580273_73580833	4	2
chr6_73597634_73598152	6	2
chr6_73653528_73654299	13	2
chr6_73671981_73672832	5	2
chr6_73695847_73696475	6	3
chr6_73744617_73745206	2	2
chr6_74168699_74169633	2	2
chr6_74380431_74381599	2	2
chr6_74504917_74505910	2	2
chr6_74569683_74570896	2	2
chr6_74807080_74808499	2	2
chr6_75059330_75059954	2	2
chr6_75154820_75155379	2	1
chr6_75243462_75244209	15	2
chr6_75284508_75285143	16	6
chr6_75629613_75630251	2	2
chr6_75644167_75644984	2	2
chr6_75782028_75782812	2	2
chr6_75893079_75893753	2	2
chr6_76015673_76016673	2	2
chr6_76393543_76394363	2	2
chr6_76457185_76457691	2	2
chr6_76496201_76496966	2	2
chr6_76949683_76950592	2	2
chr6_77368614_77369431	4	2
chr6_77609865_77610382	2	2
chr6_78201957_78202741	4	2
chr6_78341500_78342403	2	2
chr6_78601092_78601941	2	2
chr6_78857491_78858276	2	2
chr6_78880180_78881075	2	2
chr6_79078461_79079019	10	8
chr6_79192057_79192662	2	2
chr6_79233478_79234104	8	6
chr6_79234487_79235011	8	2
chr6_79239664_79240178	2	2
chr6_79310929_79311716	2	2
chr6_79362875_79364078	2	2
chr6_79461176_79461731	2	2
chr6_79917165_79917763	2	2
chr6_80004258_80004786	13	2
chr6_80029336_80029959	16	2
chr6_80106324_80106872	1	6
chr6_80270263_80270776	2	2
chr6_80454319_80455441	2	2
chr6_80501287_80502123	2	2
chr6_80503204_80503928	2	2
chr6_80558863_80559438	2	1
chr6_81118260_81118849	2	2
chr6_81359099_81359970	2	2
chr6_81565095_81566019	2	2
chr6_81753159_81754214	5	3
chr6_81757873_81758650	2	2
chr6_81766341_81767212	2	2
chr6_81808137_81809113	2	2
chr6_81811409_81811940	2	2
chr6_81814258_81815103	7	4
chr6_81861039_81861734	2	2
chr6_81981404_81981919	2	2
chr6_82216889_82217522	3	5
chr6_82725014_82725624	2	2
chr6_82915894_82916545	2	2
chr6_83070732_83071475	1	2
chr6_83467641_83468200	16	4
chr6_83491369_83492232	1	2
chr6_83505330_83505919	2	2
chr6_83546572_83547149	2	2
chr6_83590006_83590902	2	2
chr6_83775745_83776293	2	1
chr6_83867640_83868183	10	4
chr6_83873530_83874332	2	2
chr6_84227651_84228373	10	2
chr6_84448247_84448803	2	2
chr6_84469776_84470555	2	2
chr6_84764315_84764998	2	2
chr6_84930326_84931284	2	2
chr6_85019520_85020185	2	2
chr6_85144720_85145387	2	2
chr6_85464731_85465255	6	2
chr6_85480134_85480841	2	2
chr6_85578727_85579642	2	2
chr6_85593835_85594805	2	4
chr6_85642122_85642766	4	1
chr6_85643052_85644120	20	1
chr6_85678580_85679124	20	4
chr6_85681708_85682252	1	2
chr6_85684029_85684574	4	2
chr6_86018196_86019130	2	2
chr6_86139822_86140673	2	2
chr6_86152881_86153791	2	2
chr6_86424402_86425174	2	2
chr6_87155726_87156343	2	3
chr6_87173542_87174374	3	2
chr6_87322275_87323172	2	2
chr6_87429549_87430204	2	2
chr6_87472192_87473104	10	2
chr6_87619192_87620016	2	2
chr6_87698499_87699065	6	2
chr6_87716841_87717470	6	2
chr6_87718759_87719603	2	2
chr6_87732259_87732847	7	2
chr6_87756790_87757450	8	6
chr6_87788944_87789534	2	2
chr6_87867843_87868782	2	2
chr6_87888857_87889586	2	2
chr6_88090323_88091257	2	2
chr6_88583474_88584154	2	2
chr6_88624666_88625218	2	2
chr6_88698934_88699816	2	2
chr6_88794246_88794974	2	2
chr6_88949622_88950356	2	2
chr6_88963477_88964016	16	2
chr6_89034391_89035172	12	4
chr6_89035196_89035896	2	2
chr6_89072965_89073498	4	2
chr6_89080396_89082303	7	2
chr6_89129717_89130511	2	2
chr6_89253587_89254310	2	2
chr6_89305456_89305960	2	2
chr6_89308982_89309979	2	2
chr6_89352592_89353644	2	2
chr6_89411970_89412521	11	4
chr6_89638277_89638886	10	6
chr6_89660916_89661524	2	2
chr6_89712414_89713414	2	2
chr6_89819127_89820188	8	4
chr6_89829452_89829988	10	2
chr6_89940365_89940875	2	4
chr6_89956103_89956607	4	2
chr6_90375466_90376163	2	2
chr6_90604491_90605256	2	2
chr6_90646697_90647232	2	1
chr6_90814981_90815493	2	2
chr6_90864211_90864784	2	2
chr6_90887294_90887958	2	1
chr6_90934478_90935825	2	2
chr6_91295750_91296703	2	2
chr6_91391597_91392980	2	2
chr6_91442963_91443473	2	2
chr6_91612708_91613977	2	2
chr6_92147228_92147898	3	2
chr6_92585701_92586525	2	2
chr6_92666720_92667603	2	2
chr6_92777069_92777601	2	2
chr6_92871530_92872181	2	2
chr6_93024831_93025593	2	2
chr6_93190638_93191511	2	2
chr6_93384173_93384870	2	1
chr6_93550175_93551084	2	2
chr6_93698522_93699509	2	2
chr6_94215641_94216502	4	2
chr6_94576278_94576998	2	2
chr6_94676004_94676823	2	2
chr6_94680450_94681052	2	2
chr6_94845672_94846263	2	2
chr6_95576637_95577171	2	1
chr6_95577256_95577930	16	2
chr6_95608410_95609179	1	1
chr6_95622113_95622694	2	2
chr6_95904921_95905933	2	2
chr6_95938126_95938854	1	2
chr6_96024209_96024770	2	2
chr6_96896932_96897738	1	2
chr6_96897747_96898529	9	2
chr6_97072279_97073221	2	2
chr6_97073987_97074764	2	2
chr6_97115881_97116386	1	1
chr6_97231549_97232381	4	2
chr6_97282931_97283576	11	4
chr6_97676054_97676674	2	2
chr6_97927354_97927897	2	2
chr6_98009828_98010803	2	2
chr6_98034004_98034669	2	2
chr6_98541720_98542292	2	2
chr6_98708134_98709011	2	2
chr6_98715185_98715860	2	2
chr6_98821660_98822582	2	2
chr6_98909120_98909658	2	2
chr6_98934010_98934667	2	2
chr6_98947699_98948432	3	4
chr6_99013040_99013621	4	2
chr6_99013981_99014598	7	6
chr6_99016175_99016865	2	2
chr6_99309535_99310040	2	2
chr6_99425093_99425657	7	2
chr6_99425711_99426320	4	2
chr6_99434798_99435400	4	2
chr6_99520667_99521677	2	2
chr6_99548374_99549014	2	2
chr6_99568588_99569179	8	2
chr6_99572384_99573078	2	2
chr6_99588406_99589110	4	2
chr6_99867982_99868489	2	2
chr6_100272449_100272987	2	2
chr6_100881009_100882050	3	1
chr6_101285194_101286392	2	2
chr6_101441670_101442308	1	2
chr6_101451671_101452491	2	2
chr6_101886742_101887740	2	2
chr6_101966160_101966980	2	2
chr6_102573434_102574347	1	2
chr6_103047078_103048045	2	2
chr6_103489418_103490173	2	2
chr6_104222949_104223928	2	2
chr6_104528935_104529769	2	2
chr6_104531205_104532025	2	2
chr6_104639673_104640215	10	2
chr6_104754752_104755301	2	2
chr6_104859395_104860209	5	2
chr6_105136585_105137086	3	2
chr6_105257318_105258208	2	2
chr6_105402440_105403516	13	1
chr6_105553061_105553709	4	2
chr6_105706490_105707013	2	2
chr6_105748773_105749286	4	2
chr6_105802327_105802908	2	2
chr6_105808990_105809589	2	1
chr6_105819705_105820229	2	2
chr6_105908998_105909581	2	2
chr6_106072556_106073075	5	3
chr6_106163349_106165104	8	2
chr6_106325508_106326036	19	2
chr6_106465262_106465814	2	2
chr6_106509298_106510028	2	2
chr6_106512352_106513014	5	4
chr6_106519963_106520465	5	2
chr6_106533012_106533566	2	2
chr6_106629271_106629796	8	3
chr6_106637442_106638098	4	2
chr6_106993718_106994248	2	2
chr6_107027970_107028535	5	8
chr6_107114103_107114900	7	2
chr6_107522621_107523583	2	2
chr6_107654391_107655046	12	1
chr6_107657712_107658374	4	2
chr6_107957899_107958540	12	5
chr6_108179368_108180326	2	2
chr6_108294604_108295419	2	2
chr6_108409123_108409710	2	2
chr6_108558042_108558814	8	4
chr6_108559321_108559977	9	2
chr6_108631842_108632354	2	1
chr6_108737936_108738477	4	2
chr6_108778327_108778981	2	4
chr6_108782299_108783166	2	2
chr6_108841360_108842020	8	2
chr6_108848083_108848960	5	2
chr6_108882809_108883567	2	2
chr6_108888675_108889213	2	2
chr6_109009338_109009850	3	2
chr6_109059218_109060192	2	2
chr6_109094624_109095294	10	7
chr6_109241244_109241767	6	2
chr6_109307982_109308530	8	8
chr6_109322703_109323257	7	4
chr6_109381018_109381991	2	1
chr6_109382264_109382765	5	2
chr6_109406003_109406614	4	2
chr6_109483033_109483695	7	2
chr6_109690928_109691848	6	2
chr6_109848466_109849379	2	2
chr6_109894232_109894738	4	4
chr6_110179483_110180327	5	4
chr6_110243284_110244253	2	2
chr6_110419103_110419649	2	2
chr6_110693955_110694465	2	2
chr6_110815333_110815985	6	2
chr6_110826099_110826613	4	2
chr6_110874376_110874888	6	2
chr6_110876044_110876776	11	2
chr6_110944329_110945153	10	2
chr6_111070358_111071036	2	2
chr6_111113610_111114427	2	2
chr6_111115902_111116894	2	2
chr6_111210031_111210765	8	2
chr6_111230125_111230788	2	2
chr6_111258927_111259449	8	1
chr6_111483196_111484289	11	2
chr6_111757004_111757876	2	2
chr6_111804480_111805073	4	2
chr6_111872176_111872706	2	1
chr6_111873312_111873838	6	2
chr6_111919983_111920652	2	2
chr6_111969826_111970774	2	2
chr6_111973018_111973853	2	2
chr6_111991125_111991773	2	2
chr6_112007472_112008217	4	2
chr6_112025601_112026331	2	2
chr6_112115438_112116390	2	2
chr6_112162967_112163778	2	2
chr6_112786189_112786822	2	1
chr6_113120106_113120631	1	2
chr6_113214210_113214991	2	2
chr6_113600491_113601043	4	4
chr6_113631084_113631658	3	2
chr6_113644501_113645226	4	2
chr6_113668428_113668939	3	2
chr6_113763635_113764307	6	2
chr6_113804984_113805503	2	6
chr6_113847690_113848429	4	2
chr6_113855965_113856929	7	2
chr6_113858679_113859303	2	2
chr6_113873116_113873728	4	2
chr6_113969751_113970465	5	3
chr6_113970813_113971644	6	5
chr6_114108304_114108964	2	2
chr6_114127574_114128385	2	2
chr6_114449765_114450748	2	2
chr6_114599573_114600543	2	2
chr6_115140283_115140940	2	2
chr6_115417037_115417877	2	2
chr6_115523744_115524450	2	2
chr6_115788078_115788911	2	2
chr6_116036289_116036851	1	2
chr6_116090099_116090677	2	2
chr6_116167550_116168064	1	2
chr6_116268443_116269032	8	2
chr6_116279569_116280227	12	2
chr6_116295097_116295743	2	2
chr6_116380220_116381137	2	2
chr6_116409621_116410217	4	2
chr6_116444043_116445022	2	2
chr6_116446165_116446773	2	2
chr6_116571080_116571676	28	8
chr6_116645351_116646051	2	2
chr6_116668487_116668996	6	2
chr6_116682028_116682732	4	2
chr6_116697167_116697957	2	2
chr6_116745867_116746830	2	1
chr6_116831707_116832248	2	2
chr6_117038808_117039699	2	2
chr6_117112730_117113596	2	2
chr6_117207376_117208065	2	2
chr6_117346101_117346778	2	2
chr6_117371228_117372151	2	2
chr6_117526654_117527180	3	2
chr6_117602119_117603199	1	2
chr6_117675084_117675589	11	2
chr6_117771406_117771961	6	2
chr6_117944413_117945151	2	2
chr6_118115583_118116218	1	1
chr6_118446582_118447395	2	2
chr6_118581224_118581812	4	1
chr6_118676840_118677349	2	2
chr6_118708627_118709254	1	1
chr6_118725890_118726538	6	4
chr6_118802349_118803186	2	2
chr6_118893755_118894272	10	3
chr6_118894749_118895535	5	2
chr6_118934284_118934854	1	1
chr6_118934879_118935407	9	3
chr6_119119941_119120480	2	2
chr6_119147029_119147557	18	8
chr6_119308948_119309474	2	2
chr6_119312851_119313382	6	2
chr6_119314198_119314901	2	2
chr6_119334733_119335236	2	2
chr6_119348277_119348835	2	2
chr6_119349552_119350132	4	2
chr6_119426905_119427557	2	2
chr6_119444552_119445062	4	2
chr6_119640341_119640891	2	2
chr6_119686418_119687100	2	2
chr6_119871106_119872076	2	2
chr6_119934770_119935281	4	2
chr6_120121493_120122495	1	2
chr6_120198053_120198708	2	2
chr6_120441358_120442234	2	2
chr6_120764170_120764988	1	2
chr6_120777482_120778044	2	2
chr6_120880126_120880820	2	2
chr6_121064178_121064770	2	2
chr6_121578845_121579687	2	2
chr6_121745580_121746169	2	1
chr6_121839617_121840355	2	2
chr6_121911255_121912088	2	2
chr6_122399308_122399848	8	2
chr6_122405388_122406130	3	2
chr6_122467264_122468191	2	3
chr6_122471594_122472106	10	2
chr6_122653769_122654616	2	2
chr6_122663645_122664321	2	2
chr6_122673233_122673772	2	4
chr6_122789232_122789998	6	4
chr6_122839384_122839983	6	2
chr6_122971673_122972359	2	2
chr6_123189706_123190432	2	2
chr6_123319080_123319589	1	2
chr6_123687588_123688437	2	2
chr6_123815341_123815965	1	2
chr6_124049977_124050846	2	2
chr6_124537096_124537920	2	2
chr6_124819226_124819836	6	2
chr6_125034626_125035157	2	2
chr6_125552187_125552993	2	2
chr6_125583824_125584399	2	1
